CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,DATE,DATETIME,HOUR,VALUE,HOUR2D,VALIDATION
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T09:00:00Z,9,4,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T10:00:00Z,10,5,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T11:00:00Z,11,5,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T12:00:00Z,12,5,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T13:00:00Z,13,2,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T18:00:00Z,18,2,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T19:00:00Z,19,6,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T20:00:00Z,20,2,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T21:00:00Z,21,2,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T22:00:00Z,22,2,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T23:00:00Z,23,2,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,10,2025-08-10,2025-08-10T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T03:00:00Z,3,5,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T08:00:00Z,8,2,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T09:00:00Z,9,5,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T10:00:00Z,10,8,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T11:00:00Z,11,3,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T12:00:00Z,12,1,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,11,2025-08-11,2025-08-11T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T08:00:00Z,8,4,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T09:00:00Z,9,10,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T10:00:00Z,10,5,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T11:00:00Z,11,1,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T12:00:00Z,12,1,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,12,2025-08-12,2025-08-12T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T03:00:00Z,3,3,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T04:00:00Z,4,2,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T08:00:00Z,8,9,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T09:00:00Z,9,10,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T10:00:00Z,10,8,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,13,2025-08-13,2025-08-13T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T08:00:00Z,8,4,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T09:00:00Z,9,5,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T10:00:00Z,10,6,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T11:00:00Z,11,9,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T12:00:00Z,12,8,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T13:00:00Z,13,15,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T14:00:00Z,14,7,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T15:00:00Z,15,3,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T16:00:00Z,16,4,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T17:00:00Z,17,3,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T18:00:00Z,18,4,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T19:00:00Z,19,6,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,14,2025-08-14,2025-08-14T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T01:00:00Z,1,2,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T09:00:00Z,9,1,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T10:00:00Z,10,1,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T11:00:00Z,11,1,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T12:00:00Z,12,1,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T20:00:00Z,20,3,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T22:00:00Z,22,2,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,15,2025-08-15,2025-08-15T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T09:00:00Z,9,1,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T10:00:00Z,10,1,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T11:00:00Z,11,1,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T12:00:00Z,12,1,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,16,2025-08-16,2025-08-16T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T09:00:00Z,9,1,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T10:00:00Z,10,1,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T11:00:00Z,11,1,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T12:00:00Z,12,1,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,17,2025-08-17,2025-08-17T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T06:00:00Z,6,5,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T09:00:00Z,9,3,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T10:00:00Z,10,4,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T11:00:00Z,11,1,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T12:00:00Z,12,1,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T13:00:00Z,13,1,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T18:00:00Z,18,2,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,18,2025-08-18,2025-08-18T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T09:00:00Z,9,1,09,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T10:00:00Z,10,2,10,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T11:00:00Z,11,1,11,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T12:00:00Z,12,2,12,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T13:00:00Z,13,2,13,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T14:00:00Z,14,1,14,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T15:00:00Z,15,1,15,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,19,2025-08-19,2025-08-19T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,20,2025-08-20,2025-08-20T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,20,2025-08-20,2025-08-20T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,20,2025-08-20,2025-08-20T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,20,2025-08-20,2025-08-20T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,4,7,2025,8,20,2025-08-20,2025-08-20T05:00:00Z,5,1,05,Valid
